Can not load response cookies: Illegal key 'session820/qualitor820'
Name: CCTV-4, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 200 ms
Name: 云南卫视, URL: http://120.55.49.231:8617/rtp/233.50.201.46:5140$组播源, Date: None, Resolution: None, Response Time: 3034 ms
Name: 云南卫视, URL: http://www.72444165.xyz:5005/itv/bestzb/5000000011000031120$订阅源, Date: None, Resolution: None, Response Time: 1299 ms
Name: 云南卫视, URL: http://119.163.199.98:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1053 ms
Name: 云南卫视, URL: https://live.v1.mk/api/bestv.php?id=ynwshd8m/8000000$订阅源, Date: None, Resolution: 3840x2160, Response Time: 480 ms
Name: 云南卫视, URL: http://61.136.67.238:50085/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 451 ms
Name: 云南卫视, URL: http://110.53.52.63:8888/newlive/live/hls/26/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 693 ms
Name: 云南卫视, URL: http://124.128.73.58:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 610 ms
Name: 云南卫视, URL: http://120.55.49.231:8617/rtp/233.50.200.115:5140$组播源, Date: None, Resolution: None, Response Time: 3034 ms
Name: 云南卫视, URL: http://39.98.201.151:9090/udp/225.1.8.139:8108$订阅源, Date: None, Resolution: None, Response Time: 886 ms
Name: 云南卫视, URL: http://115.234.227.164:8808/udp/233.50.200.115:5140$订阅源, Date: None, Resolution: 1920x1080, Response Time: 200 ms
Name: 云南卫视, URL: http://vod.hnqczh.cn:808/hls/38/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1218 ms
Name: 云南卫视, URL: http://123.56.129.203:2604/rtp/225.1.8.139:8108$组播源, Date: None, Resolution: None, Response Time: 3088 ms
Name: 云南卫视, URL: http://120.55.49.231:3095/rtp/233.50.200.115:5140$组播源, Date: None, Resolution: None, Response Time: 3050 ms
Name: 云南卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=live-ynws$订阅源, Date: None, Resolution: None, Response Time: 595 ms
Name: 云南卫视, URL: http://60.12.183.46:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 419 ms
Name: 云南卫视, URL: http://58.216.229.130:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 588 ms
Name: 云南卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000011000031120&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 440 ms
Name: 云南卫视, URL: http://36.35.16.98:9901/tsfile/live/0001_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 862 ms
Name: 云南卫视, URL: http://120.55.49.231:3095/rtp/233.50.201.46:5140$组播源, Date: None, Resolution: None, Response Time: 3050 ms
Name: 云南卫视, URL: http://222.169.85.8:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 541 ms
Name: 云南卫视, URL: http://125.70.181.206:4000/rtp/239.93.1.174:5140$四川电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 103 ms
Name: 云南卫视, URL: http://125.70.181.206:4000/rtp/239.93.0.174:5140$四川电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 103 ms
Name: 云南卫视, URL: http://171.117.71.155:8085/rtp/226.0.2.60:8392$山西联通组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 172 ms
Name: 云南卫视, URL: http://home.yulei.online:9999/rtp/226.0.2.60:8392$山西联通组播源, Date: 2024-06-04, Resolution: 1920x1080, Response Time: 150 ms
Name: 云南卫视, URL: http://183.184.228.93:8082/rtp/226.0.2.60:8392$山西联通组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 141 ms
Name: 云南卫视, URL: http://171.120.123.242:8082/rtp/226.0.2.60:8392$山西联通组播源, Date: 2024-10-26, Resolution: 1920x1080, Response Time: 176 ms
Name: 云南卫视, URL: http://182.32.160.32:9997/rtp/239.21.1.40:5002$山东电信组播源, Date: 2024-10-29, Resolution: 1920x1080, Response Time: 162 ms
Name: 云南卫视, URL: http://183.66.51.205:4022/rtp/235.254.198.25:1376$重庆电信组播源, Date: 2024-10-16, Resolution: 1920x1080, Response Time: 200 ms
Name: 云南卫视, URL: http://180.120.95.79:4000/rtp/239.49.1.235:6000$江苏电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 143 ms
Name: 云南卫视, URL: http://180.120.95.79:4000/rtp/239.49.8.227:6000$江苏电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 143 ms
Name: 云南卫视, URL: http://180.173.191.27:9898/rtp/239.45.0.4:5140$上海电信组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 180 ms
Name: 云南卫视, URL: http://116.28.99.217:10001/rtp/239.77.1.72:5146$广东电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 161 ms
Name: 云南卫视, URL: http://119.134.111.81:8888/rtp/239.77.1.72:5146$广东电信组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 138 ms
Name: 云南卫视, URL: http://116.28.99.217:10001/rtp/239.253.43.100:5146$广东电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 161 ms
Name: 云南卫视, URL: http://119.134.111.81:8888/rtp/239.253.43.100:5146$广东电信组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 138 ms
Name: 云南卫视, URL: http://220.173.26.193:4022/rtp/239.81.0.45:4056$广西电信组播源, Date: 2024-11-07, Resolution: 720x576, Response Time: 200 ms
Name: 云南卫视, URL: http://42.57.170.12:9007/rtp/232.0.0.40:1234$辽宁联通组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 186 ms
Name: 云南卫视, URL: http://175.150.152.34:9005/rtp/232.0.0.40:1234$辽宁联通组播源, Date: 2024-11-02, Resolution: 1920x1080, Response Time: 148 ms
Name: 云南卫视, URL: http://123.117.36.74:4001/rtp/239.3.1.26:8108$北京联通组播源, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 185 ms
Name: 云南卫视, URL: http://221.221.155.31:8888/rtp/239.3.1.26:8108$北京联通组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 184 ms
Name: 云南卫视, URL: http://114.254.80.240:2222/rtp/239.3.1.26:8108$北京联通组播源, Date: 2024-10-03, Resolution: 1920x1080, Response Time: 185 ms
Name: 云南卫视, URL: http://183.157.34.103:8686/rtp/233.50.200.115:5140$浙江电信组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 180 ms
Name: 云南卫视, URL: http://183.159.155.163:4000/rtp/233.50.200.115:5140$浙江电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 183 ms
Name: 云南卫视, URL: http://183.157.34.103:8686/rtp/233.50.201.46:5140$浙江电信组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 180 ms
Name: 云南卫视, URL: http://183.159.155.163:4000/rtp/233.50.201.46:5140$浙江电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 183 ms
Name: 云南卫视, URL: http://220.176.218.64:8888/rtp/239.252.219.185:5140$江西电信组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 161 ms
Name: 云南卫视, URL: http://124.128.73.58:9901/tsfile/live/0119_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 610 ms
Name: 云南卫视, URL: http://171.38.25.112:8181/tsfile/live/0119_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1146 ms
Name: 云南卫视, URL: http://220.164.192.48:50085/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 630 ms
Name: 云南卫视, URL: http://222.241.154.37:9901/tsfile/live/23043_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 1000 ms
Name: 云南卫视, URL: http://42.237.181.126:4000/rtp/225.1.4.33:1062$组播源, Date: None, Resolution: 720x576, Response Time: 190 ms
Name: 云南卫视, URL: http://117.27.190.42:9998/tsfile/live/23251_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 514 ms
Name: 云南卫视, URL: http://183.3.134.56:9901/tsfile/live/0119_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 481 ms
Name: 云南卫视, URL: http://222.241.154.37:9901/tsfile/live/23043_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1000 ms
Name: 云南卫视, URL: http://58.254.14.91:808/hls/36/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 460 ms
Name: 云南卫视, URL: http://42.237.181.126:4000/rtp/225.1.4.152:1307$组播源, Date: None, Resolution: 720x576, Response Time: 190 ms
Name: 云南卫视, URL: http://117.27.190.42:9998/tsfile/live/23251_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 514 ms
Name: 云南卫视, URL: http://jxcbn.ws-cdn.gitv.tv/hls/YUNNHD/index.m3u8?gMac=unknown&livodToken=4316b96111a2f4a0180625ace771506581add44ed643625ac56fa682704b4af4_1720505208_604800&fromCDN=ws$订阅源, Date: None, Resolution: None, Response Time: 521 ms
Name: 三沙卫视, URL: http://110.177.146.152:888/rtp/239.1.1.70:8070$山西电信组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 4 ms
Name: 三沙卫视, URL: http://139.196.151.191:2051/rtp/239.45.1.82:5140$上海电信组播源, Date: 2024-03-01, Resolution: None, Response Time: 2999 ms
Name: 三沙卫视, URL: http://122.9.151.210:887/rtp/238.255.2.203:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 3094 ms
Name: 三沙卫视, URL: http://123.56.129.203:4310/rtp/225.1.8.78:4120$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3104 ms
Name: 三沙卫视, URL: http://123.118.57.247:8686/rtp/239.3.1.155:4120$北京联通组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 183 ms
Name: 三沙卫视, URL: http://114.243.109.24:4022/rtp/239.3.1.155:4120$北京联通组播源, Date: 2024-11-04, Resolution: 1920x1080, Response Time: 185 ms
Name: 三沙卫视, URL: http://111.196.191.248:5555/rtp/239.3.1.155:4120$北京联通组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 179 ms
Name: 三沙卫视, URL: http://27.151.176.131:4022/rtp/239.61.3.10:9578$福建电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 148 ms
Name: 三沙卫视, URL: http://39.98.201.151:9090/udp/225.1.8.78:4120$订阅源, Date: None, Resolution: None, Response Time: 886 ms
Name: 三沙卫视, URL: http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 514 ms
Name: 三沙卫视, URL: http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 453 ms
Name: 三沙卫视, URL: http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 514 ms
Name: 三沙卫视, URL: http://123.56.129.203:2604/rtp/225.1.8.78:4120$组播源, Date: None, Resolution: None, Response Time: 3088 ms
Name: 三沙卫视, URL: http://122.9.151.210:2224/rtp/238.255.2.203:5999$组播源, Date: None, Resolution: None, Response Time: 3082 ms
Name: 三沙卫视, URL: http://123.56.129.203:7004/rtp/225.1.8.78:4120$组播源, Date: None, Resolution: None, Response Time: 3080 ms
Name: 三沙卫视, URL: http://220.249.114.102:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 427 ms
Name: 三沙卫视, URL: http://122.9.151.210:2676/rtp/238.255.2.203:5999$组播源, Date: None, Resolution: None, Response Time: 3172 ms
Name: 三沙卫视, URL: http://61.138.128.226:19901/tsfile/live/1020_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 453 ms
Name: 三沙卫视, URL: http://139.196.151.191:7549/rtp/239.45.1.82:5140$组播源, Date: None, Resolution: None, Response Time: 3004 ms
Name: 三沙卫视, URL: http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.220:80/PLTV/4/224/3221228626/1.m3u8?accountinfo=dOl7MkZ6t4eHyt6E0%2FEjttt9H0vje3fkmdFPyG3mKoAq%2FpkEzcEgSA5jxU7E691yzH4TZb4GoggNh%2FREvXNtUfiSDw0kGdPhYPMSACnTmM73WKtfDupgC%2BrOkR5lZAI3bF2ObC9a54Vp367lDA52PczEcH9gPEwYj%2BtNwrWi0aU%3D%3A20241026030523%2C-1%2C112.25.63.228%2C20241026030523%2CG_SANSHA-HQ%2C1734230527115_17%3A44%3A47%3AEA%3A19%3A0E%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000018000405_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_SANSHA-HQ%2FG_SANSHA-HQ&icpid=88888888&from=5&popid=5&hms_devid=103&prioritypopid=5$订阅源, Date: None, Resolution: None, Response Time: 377 ms
Name: 三沙卫视, URL: http://123.56.129.203:5850/rtp/225.1.8.78:4120$组播源, Date: None, Resolution: None, Response Time: 3110 ms
Name: 三沙卫视, URL: https://live2.hnntv.cn/srs/tv/ssws.m3u8?_upt=37795f2b1723270237$订阅源, Date: None, Resolution: None, Response Time: 730 ms
Name: 三沙卫视, URL: http://139.196.151.191:6846/rtp/239.45.1.82:5140$组播源, Date: None, Resolution: None, Response Time: 3003 ms
Name: 三沙卫视, URL: http://125.70.181.206:4000/rtp/239.93.42.58:5140$四川电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 103 ms
Name: 三沙卫视, URL: http://182.32.160.32:9997/rtp/239.21.2.9:5002$山东电信组播源, Date: 2024-10-29, Resolution: 1920x1080, Response Time: 162 ms
Name: 三沙卫视, URL: http://180.173.191.27:9898/rtp/239.45.1.82:5140$上海电信组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 180 ms
Name: 三沙卫视, URL: http://220.173.26.193:4022/rtp/239.81.0.242:4056$广西电信组播源, Date: 2024-11-07, Resolution: 720x576, Response Time: 200 ms
Name: 三沙卫视, URL: http://123.117.36.74:4001/rtp/239.3.1.155:4120$北京联通组播源, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 185 ms
Name: 三沙卫视, URL: http://221.221.155.31:8888/rtp/239.3.1.155:4120$北京联通组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 184 ms
Name: 三沙卫视, URL: http://114.254.80.240:2222/rtp/239.3.1.155:4120$北京联通组播源, Date: 2024-10-03, Resolution: 1920x1080, Response Time: 185 ms
Name: 三沙卫视, URL: https://live3.hnntv.cn/srs/tv/ssws.m3u8$订阅源, Date: None, Resolution: None, Response Time: 738 ms
Name: 三沙卫视, URL: http://42.237.181.126:4000/rtp/225.1.4.234:1280$组播源, Date: None, Resolution: 720x576, Response Time: 190 ms
Name: 青海卫视, URL: http://110.177.146.152:888/rtp/239.1.1.53:8053$山西电信组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 4 ms
Name: 青海卫视, URL: http://139.196.151.191:2051/rtp/239.45.1.230:5140$上海电信组播源, Date: 2024-03-01, Resolution: None, Response Time: 2999 ms
Name: 青海卫视, URL: http://122.9.151.210:887/rtp/238.255.2.51:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 3094 ms
Name: 青海卫视, URL: http://123.56.129.203:4310/rtp/225.1.8.157:8184$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3104 ms
Name: 青海卫视, URL: http://123.118.57.247:8686/rtp/239.3.1.44:8184$北京联通组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 183 ms
Name: 青海卫视, URL: http://114.243.109.24:4022/rtp/239.3.1.44:8184$北京联通组播源, Date: 2024-11-04, Resolution: 1920x1080, Response Time: 185 ms
Name: 青海卫视, URL: http://111.196.191.248:5555/rtp/239.3.1.44:8184$北京联通组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 179 ms
Name: 青海卫视, URL: http://183.158.224.113:8500/rtp/233.50.201.65:5140$浙江电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 169 ms
Name: 青海卫视, URL: http://60.189.201.168:18888/rtp/233.50.201.65:5140$浙江电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 180 ms
Name: 青海卫视, URL: http://122.247.121.96:9999/rtp/233.50.201.65:5140$浙江电信组播源, Date: 2024-11-05, Resolution: 1920x1080, Response Time: 175 ms
Name: 青海卫视, URL: http://122.241.215.142:4022/rtp/233.50.201.65:5140$浙江电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 176 ms
Name: 青海卫视, URL: http://27.151.176.131:4022/rtp/239.61.2.60:8354$福建电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 148 ms
Name: 青海卫视, URL: http://www.72444165.xyz:5005/itv/ystenlive/1000000002000013359$订阅源, Date: None, Resolution: None, Response Time: 1299 ms
Name: 青海卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 440 ms
Name: 青海卫视, URL: http://122.9.151.210:2676/rtp/238.255.2.51:5999$组播源, Date: None, Resolution: None, Response Time: 3172 ms
Name: 青海卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=live-qhws$订阅源, Date: None, Resolution: None, Response Time: 595 ms
Name: 青海卫视, URL: http://39.98.201.151:9090/udp/225.1.8.157:8184$订阅源, Date: None, Resolution: None, Response Time: 886 ms
Name: 青海卫视, URL: http://123.56.129.203:2604/rtp/225.1.8.157:8184$组播源, Date: None, Resolution: None, Response Time: 3088 ms
Name: 青海卫视, URL: http://124.128.73.58:9901/tsfile/live/0140_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 610 ms
Name: 青海卫视, URL: http://222.134.245.16:9901/tsfile/live/0140_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1703 ms
Name: 青海卫视, URL: http://222.134.245.16:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1703 ms
Name: 青海卫视, URL: http://139.196.151.191:6846/rtp/239.45.1.230:5140$组播源, Date: None, Resolution: None, Response Time: 3003 ms
Name: 青海卫视, URL: http://221.0.78.198:1681/hls/10252/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 587 ms
Name: 青海卫视, URL: http://36.35.16.98:9901/tsfile/live/0001_14.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 862 ms
Name: 青海卫视, URL: http://gslbservzqhsw.itv.cmvideo.cn/1000000002000013359/1.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 854 ms
Name: 青海卫视, URL: http://120.55.49.231:6519/rtp/233.50.201.65:5140$组播源, Date: None, Resolution: None, Response Time: 4017 ms
Name: 青海卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000013359/index.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 440 ms
Name: 青海卫视, URL: http://202.100.46.58:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1538 ms
Name: 青海卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=qhws$订阅源, Date: None, Resolution: None, Response Time: 595 ms
Name: 青海卫视, URL: http://124.128.73.58:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 610 ms
Name: 青海卫视, URL: http://120.55.49.231:3095/rtp/233.50.201.65:5140$组播源, Date: None, Resolution: None, Response Time: 3050 ms
Name: 青海卫视, URL: http://dd.ddzb.fun/php/migu.php?id=qhws$订阅源, Date: None, Resolution: 1280x720, Response Time: 200 ms
Name: 青海卫视, URL: http://120.55.49.231:8617/rtp/233.50.201.65:5140$组播源, Date: None, Resolution: None, Response Time: 3034 ms
Name: 青海卫视, URL: http://118.122.189.74:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1063 ms
Name: 青海卫视, URL: http://kxrj.site:998/123/mg.php?id=qhws$订阅源, Date: None, Resolution: 1280x720, Response Time: 200 ms
Name: 青海卫视, URL: http://61.138.128.226:19901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 453 ms
Name: 青海卫视, URL: http://110.53.52.63:8888/newlive/live/hls/38/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 693 ms
Name: 青海卫视, URL: http://139.196.151.191:7549/rtp/239.45.1.230:5140$组播源, Date: None, Resolution: None, Response Time: 3004 ms
Name: 青海卫视, URL: http://vod.hnqczh.cn:808/hls/34/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1218 ms
Name: 青海卫视, URL: http://119.163.199.98:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1053 ms
Name: 青海卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000006000040015/1.m3u8?channel-id=bestzb&Contentid=5000000006000040015&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 437 ms
Name: 青海卫视, URL: http://111.61.236.247:9081/hls/49/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 682 ms
Name: 青海卫视, URL: http://125.70.181.206:4000/rtp/239.93.0.192:5140$四川电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 103 ms
Name: 青海卫视, URL: http://171.117.71.155:8085/rtp/226.0.2.59:8384$山西联通组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 172 ms
Name: 青海卫视, URL: http://home.yulei.online:9999/rtp/226.0.2.59:8384$山西联通组播源, Date: 2024-06-04, Resolution: 1920x1080, Response Time: 150 ms
Name: 青海卫视, URL: http://183.184.228.93:8082/rtp/226.0.2.59:8384$山西联通组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 141 ms
Name: 青海卫视, URL: http://171.120.123.242:8082/rtp/226.0.2.59:8384$山西联通组播源, Date: 2024-10-26, Resolution: 1920x1080, Response Time: 176 ms
Name: 青海卫视, URL: http://182.32.160.32:9997/rtp/239.21.1.43:5002$山东电信组播源, Date: 2024-10-29, Resolution: 1920x1080, Response Time: 162 ms
Name: 青海卫视, URL: http://183.66.51.205:4022/rtp/235.254.198.43:1448$重庆电信组播源, Date: 2024-10-16, Resolution: 1920x1080, Response Time: 200 ms
Name: 青海卫视, URL: http://180.120.95.79:4000/rtp/239.49.1.53:6000$江苏电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 143 ms
Name: 青海卫视, URL: http://180.173.191.27:9898/rtp/239.45.1.230:5140$上海电信组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 180 ms
Name: 青海卫视, URL: http://220.173.26.193:4022/rtp/239.81.0.53:4056$广西电信组播源, Date: 2024-11-07, Resolution: 720x576, Response Time: 200 ms
Name: 青海卫视, URL: http://42.57.170.12:9007/rtp/232.0.0.101:1234$辽宁联通组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 186 ms
Name: 青海卫视, URL: http://175.150.152.34:9005/rtp/232.0.0.101:1234$辽宁联通组播源, Date: 2024-11-02, Resolution: 1920x1080, Response Time: 148 ms
Name: 青海卫视, URL: http://123.117.36.74:4001/rtp/239.3.1.44:8184$北京联通组播源, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 185 ms
Name: 青海卫视, URL: http://221.221.155.31:8888/rtp/239.3.1.44:8184$北京联通组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 184 ms
Name: 青海卫视, URL: http://114.254.80.240:2222/rtp/239.3.1.44:8184$北京联通组播源, Date: 2024-10-03, Resolution: 1920x1080, Response Time: 185 ms
Name: 青海卫视, URL: http://183.157.34.103:8686/rtp/233.50.201.65:5140$浙江电信组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 180 ms
Name: 青海卫视, URL: http://183.159.155.163:4000/rtp/233.50.201.65:5140$浙江电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 183 ms
Name: 青海卫视, URL: http://42.237.181.126:4000/rtp/225.1.4.44:1073$组播源, Date: None, Resolution: 720x576, Response Time: 190 ms
Name: 青海卫视, URL: http://58.254.14.91:808/hls/508/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 460 ms
Name: 青海卫视, URL: http://jxcbn.ws-cdn.gitv.tv/hls/QHWS/index.m3u8?gMac=unknown&livodToken=495e44fa15aa6f066ed03ad059c8141856fd0591fd05036b71f202d50d2ee91f_1720508709_604800&fromCDN=ws$订阅源, Date: None, Resolution: None, Response Time: 521 ms
Name: 青海卫视, URL: http://42.48.50.232:9002/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 918 ms
Name: 青海卫视, URL: http://171.116.226.246:8082/rtp/226.0.2.59:8384$组播源, Date: None, Resolution: 1920x1080, Response Time: 163 ms
Name: 青海卫视, URL: http://221.213.69.82:9901/tsfile/live/0109_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 546 ms
Name: 青海卫视, URL: http://124.128.73.58:9901/tsfile/live/0140_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 610 ms
Name: 青海卫视, URL: http://117.27.190.42:9998/tsfile/live/23255_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 514 ms
Name: 新疆卫视, URL: http://110.177.146.152:888/rtp/239.1.1.59:8059$山西电信组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 4 ms
Name: 新疆卫视, URL: http://139.196.151.191:2051/rtp/239.45.1.116:5140$上海电信组播源, Date: 2024-03-01, Resolution: None, Response Time: 2999 ms
Name: 新疆卫视, URL: http://122.9.151.210:887/rtp/238.255.2.66:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 3094 ms
Name: 新疆卫视, URL: http://123.56.129.203:4310/rtp/225.1.8.161:8160$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3104 ms
Name: 新疆卫视, URL: http://123.118.57.247:8686/rtp/239.3.1.48:8160$北京联通组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 183 ms
Name: 新疆卫视, URL: http://114.243.109.24:4022/rtp/239.3.1.48:8160$北京联通组播源, Date: 2024-11-04, Resolution: 1920x1080, Response Time: 185 ms
Name: 新疆卫视, URL: http://111.196.191.248:5555/rtp/239.3.1.48:8160$北京联通组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 179 ms
